Emp_ID;MMM.YY;Age;Salary;LastWorkingDate;Designation;Total.Business.Value;Quarterly.Rating;Gender;City;Education_Level;Dateofjoining;Joining.Designation
604;01.02.2016;45;65856,00 USD;;2;435680;2;Female;C26;Bachelor;27.05.2013;1
604;01.03.2016;45;65856,00 USD;;2;1064160;2;Female;C26;Bachelor;27.05.2013;1
604;01.04.2016;45;65856,00 USD;;2;100660;4;Female;C26;Bachelor;27.05.2013;1
604;01.05.2016;45;65856,00 USD;;2;201500;4;Female;C26;Bachelor;27.05.2013;1
604;01.06.2016;45;65856,00 USD;;2;1543500;4;Female;C26;Bachelor;27.05.2013;1
604;01.07.2016;45;65856,00 USD;;2;659060;3;Female;C26;Bachelor;27.05.2013;1
604;01.08.2016;45;65856,00 USD;;2;569240;3;Female;C26;Bachelor;27.05.2013;1
604;01.09.2016;45;65856,00 USD;;2;1207600;3;Female;C26;Bachelor;27.05.2013;1
604;01.10.2016;45;65856,00 USD;;2;630240;3;Female;C26;Bachelor;27.05.2013;1
604;01.11.2016;45;65856,00 USD;;2;530220;3;Female;C26;Bachelor;27.05.2013;1
604;01.12.2016;46;65856,00 USD;;2;643690;3;Female;C26;Bachelor;27.05.2013;1
604;01.01.2017;46;65856,00 USD;;2;823320;3;Female;C26;Bachelor;27.05.2013;1
604;01.02.2017;46;65856,00 USD;;2;1240360;3;Female;C26;Bachelor;27.05.2013;1
604;01.03.2017;46;65856,00 USD;;2;1449730;3;Female;C26;Bachelor;27.05.2013;1
604;01.04.2017;46;65856,00 USD;;2;250000;2;Female;C26;Bachelor;27.05.2013;1
604;01.05.2017;46;65856,00 USD;;2;393200;2;Female;C26;Bachelor;27.05.2013;1
604;01.06.2017;46;65856,00 USD;;2;650550;2;Female;C26;Bachelor;27.05.2013;1
604;01.07.2017;46;65856,00 USD;;2;1311730;4;Female;C26;Bachelor;27.05.2013;1
604;01.08.2017;46;65856,00 USD;;2;818260;4;Female;C26;Bachelor;27.05.2013;1
604;01.09.2017;46;65856,00 USD;;2;712610;4;Female;C26;Bachelor;27.05.2013;1
604;01.10.2017;46;65856,00 USD;;2;1530120;4;Female;C26;Bachelor;27.05.2013;1
604;01.11.2017;46;65856,00 USD;;2;754790;4;Female;C26;Bachelor;27.05.2013;1
604;01.12.2017;47;65856,00 USD;;2;801410;4;Female;C26;Bachelor;27.05.2013;1
605;01.01.2016;35;95352,00 USD;;3;1679160;3;Male;C10;Bachelor;15.10.2012;1
605;01.02.2016;35;95352,00 USD;;3;1966580;3;Male;C10;Bachelor;15.10.2012;1
605;01.03.2016;35;95352,00 USD;;3;3307050;3;Male;C10;Bachelor;15.10.2012;1
605;01.04.2016;35;95352,00 USD;;3;232640;3;Male;C10;Bachelor;15.10.2012;1
605;01.05.2016;36;95352,00 USD;;3;1307190;3;Male;C10;Bachelor;15.10.2012;1
605;01.06.2016;36;95352,00 USD;;3;327140;3;Male;C10;Bachelor;15.10.2012;1
605;01.07.2016;36;95352,00 USD;;3;567960;2;Male;C10;Bachelor;15.10.2012;1
605;01.08.2016;36;95352,00 USD;;3;785970;2;Male;C10;Bachelor;15.10.2012;1
605;01.09.2016;36;95352,00 USD;;3;353410;2;Male;C10;Bachelor;15.10.2012;1
605;01.10.2016;36;95352,00 USD;;3;601600;2;Male;C10;Bachelor;15.10.2012;1
605;01.11.2016;36;95352,00 USD;;3;240960;2;Male;C10;Bachelor;15.10.2012;1
605;01.12.2016;36;95352,00 USD;;3;623310;2;Male;C10;Bachelor;15.10.2012;1
605;01.01.2017;36;95352,00 USD;;3;959840;3;Male;C10;Bachelor;15.10.2012;1
605;01.02.2017;36;95352,00 USD;;3;1853790;3;Male;C10;Bachelor;15.10.2012;1
605;01.03.2017;36;95352,00 USD;;3;3243270;3;Male;C10;Bachelor;15.10.2012;1
605;01.04.2017;36;95352,00 USD;;3;1196480;4;Male;C10;Bachelor;15.10.2012;1
605;01.05.2017;37;95352,00 USD;;3;754810;4;Male;C10;Bachelor;15.10.2012;1
605;01.06.2017;37;95352,00 USD;;3;272940;4;Male;C10;Bachelor;15.10.2012;1
605;01.07.2017;37;95352,00 USD;;3;515990;3;Male;C10;Bachelor;15.10.2012;1
605;01.08.2017;37;95352,00 USD;;3;483120;3;Male;C10;Bachelor;15.10.2012;1
605;01.09.2017;37;95352,00 USD;;3;964720;3;Male;C10;Bachelor;15.10.2012;1
605;01.10.2017;37;95352,00 USD;;3;280310;2;Male;C10;Bachelor;15.10.2012;1
605;01.11.2017;37;95352,00 USD;;3;567270;2;Male;C10;Bachelor;15.10.2012;1
605;01.12.2017;37;95352,00 USD;;3;564870;2;Male;C10;Bachelor;15.10.2012;1
606;01.02.2017;33;114230,00 USD;;3;0;1;Female;C10;Colege;31.01.2017;3
606;01.03.2017;33;114230,00 USD;;3;451840;1;Female;C10;Colege;31.01.2017;3
606;01.04.2017;33;114230,00 USD;;3;0;1;Female;C10;Colege;31.01.2017;3
606;01.05.2017;33;114230,00 USD;;3;150360;1;Female;C10;Colege;31.01.2017;3
606;01.06.2017;33;114230,00 USD;;3;154650;1;Female;C10;Colege;31.01.2017;3
606;01.07.2017;33;114230,00 USD;;3;914390;2;Female;C10;Colege;31.01.2017;3
606;01.08.2017;34;114230,00 USD;;3;150060;2;Female;C10;Colege;31.01.2017;3
606;01.09.2017;34;114230,00 USD;;3;309170;2;Female;C10;Colege;31.01.2017;3
606;01.10.2017;34;114230,00 USD;;3;824730;2;Female;C10;Colege;31.01.2017;3
606;01.11.2017;34;114230,00 USD;;3;4540;2;Female;C10;Colege;31.01.2017;3
606;01.12.2017;34;114230,00 USD;30.11.2017;3;0;2;Female;C10;Colege;31.01.2017;3
607;01.01.2016;27;38764,00 USD;;1;108710;2;Female;C27;Bachelor;20.01.2015;1
607;01.02.2016;27;38764,00 USD;;1;782230;2;Female;C27;Bachelor;20.01.2015;1
607;01.03.2016;27;38764,00 USD;;1;467280;2;Female;C27;Bachelor;20.01.2015;1
607;01.04.2016;27;38764,00 USD;;1;345500;2;Female;C27;Bachelor;20.01.2015;1
607;01.05.2016;27;38764,00 USD;18.05.2016;1;0;2;Female;C27;Bachelor;20.01.2015;1
608;01.11.2016;23;83294,00 USD;;2;0;1;Male;C26;Master;15.11.2016;2
608;01.12.2016;23;83294,00 USD;;2;0;1;Male;C26;Master;15.11.2016;2
608;01.01.2017;24;83294,00 USD;;2;302400;2;Male;C26;Master;15.11.2016;2
608;01.02.2017;24;83294,00 USD;;2;307420;2;Male;C26;Master;15.11.2016;2
608;01.03.2017;24;83294,00 USD;;2;1004410;2;Male;C26;Master;15.11.2016;2
608;01.04.2017;24;83294,00 USD;;2;0;2;Male;C26;Master;15.11.2016;2
608;01.05.2017;24;83294,00 USD;;2;150320;2;Male;C26;Master;15.11.2016;2
608;01.06.2017;24;83294,00 USD;;2;477080;2;Male;C26;Master;15.11.2016;2
608;01.07.2017;24;83294,00 USD;28.06.2017;2;0;1;Male;C26;Master;15.11.2016;2
609;01.01.2016;33;46186,00 USD;;1;310330;2;Female;C9;MASTER;19.10.2015;1
609;01.02.2016;33;46186,00 USD;;1;195590;2;Female;C9;MASTER;19.10.2015;1
609;01.03.2016;33;46186,00 USD;;1;344360;2;Female;C9;MASTER;19.10.2015;1
609;01.04.2016;33;46186,00 USD;;1;0;1;Female;C9;MASTER;19.10.2015;1
609;01.05.2016;33;46186,00 USD;23.05.2016;1;0;1;Female;C9;MASTER;19.10.2015;1
610;01.11.2016;30;49664,00 USD;;2;0;1;Female;C23;MASTER;03.11.2016;2
610;01.12.2016;30;49664,00 USD;;2;0;1;Female;C23;MASTER;03.11.2016;2
610;01.01.2017;30;49664,00 USD;11.01.2017;2;0;1;Female;C23;MASTER;03.11.2016;2
611;01.01.2017;32;39216,00 USD;;2;0;1;Female;C10;Bachelor;13.01.2017;2
611;01.02.2017;32;39216,00 USD;;2;0;1;Female;C10;Bachelor;13.01.2017;2
611;01.03.2017;32;39216,00 USD;;2;0;1;Female;C10;Bachelor;13.01.2017;2
611;01.04.2017;32;39216,00 USD;27.04.2017;2;0;1;Female;C10;Bachelor;13.01.2017;2
612;01.11.2016;31;29685,00 USD;;1;0;1;Male;C17;Colege;03.11.2016;1
612;01.12.2016;31;29685,00 USD;;1;200000;1;Male;C17;Colege;03.11.2016;1
612;01.01.2017;31;29685,00 USD;;1;0;1;Male;C17;Colege;03.11.2016;1
612;01.02.2017;31;29685,00 USD;;1;0;1;Male;C17;Colege;03.11.2016;1
613;01.01.2016;30;13653,00 USD;;1;217770;2;Male;C1;Colege;17.08.2015;1
613;01.02.2016;30;13653,00 USD;;1;389520;2;Male;C1;Colege;17.08.2015;1
613;01.03.2016;30;13653,00 USD;;1;867320;2;Male;C1;Colege;17.08.2015;1
613;01.04.2016;30;13653,00 USD;;1;100210;2;Male;C1;Colege;17.08.2015;1
613;01.05.2016;30;13653,00 USD;;1;259330;2;Male;C1;Colege;17.08.2015;1
613;01.06.2016;30;13653,00 USD;;1;175100;2;Male;C1;Colege;17.08.2015;1
613;01.07.2016;30;13653,00 USD;;1;247710;1;Male;C1;Colege;17.08.2015;1
613;01.08.2016;30;13653,00 USD;29.07.2016;1;0;1;Male;C1;Colege;17.08.2015;1
614;01.01.2016;22;36474,00 USD;;1;1503530;4;Female;C10;Bachelor;21.10.2015;1
614;01.02.2016;22;36474,00 USD;;1;1615190;4;Female;C10;Bachelor;21.10.2015;1
614;01.03.2016;22;36474,00 USD;;1;1605390;4;Female;C10;Bachelor;21.10.2015;1
614;01.04.2016;22;36474,00 USD;;1;436510;3;Female;C10;Bachelor;21.10.2015;1
614;01.05.2016;22;36474,00 USD;;1;291010;3;Female;C10;Bachelor;21.10.2015;1
614;01.06.2016;22;36474,00 USD;;1;485010;3;Female;C10;Bachelor;21.10.2015;1
614;01.07.2016;22;36474,00 USD;;1;0;1;Female;C10;Bachelor;21.10.2015;1
614;01.08.2016;22;36474,00 USD;;1;0;1;Female;C10;Bachelor;21.10.2015;1
614;01.09.2016;22;36474,00 USD;;1;0;1;Female;C10;Bachelor;21.10.2015;1
614;01.10.2016;23;36474,00 USD;;1;0;1;Female;C10;Bachelor;21.10.2015;1
614;01.11.2016;23;36474,00 USD;16.11.2016;1;0;1;Female;C10;Bachelor;21.10.2015;1
615;01.01.2016;33;54056,00 USD;;2;280260;2;Male;C23;Master;21.05.2015;1
615;01.02.2016;33;54056,00 USD;;2;725140;2;Male;C23;Master;21.05.2015;1
615;01.03.2016;33;54056,00 USD;;2;929160;2;Male;C23;Master;21.05.2015;1
615;01.04.2016;34;54056,00 USD;;2;527690;4;Male;C23;Master;21.05.2015;1
615;01.05.2016;34;54056,00 USD;;2;895840;4;Male;C23;Master;21.05.2015;1
615;01.06.2016;34;54056,00 USD;;2;349640;4;Male;C23;Master;21.05.2015;1
615;01.07.2016;34;54056,00 USD;;2;686510;4;Male;C23;Master;21.05.2015;1
615;01.08.2016;34;54056,00 USD;;2;640480;4;Male;C23;Master;21.05.2015;1
615;01.09.2016;34;54056,00 USD;;2;1445260;4;Male;C23;Master;21.05.2015;1
615;01.10.2016;34;54056,00 USD;;2;485010;2;Male;C23;Master;21.05.2015;1
615;01.11.2016;34;54056,00 USD;;2;106700;2;Male;C23;Master;21.05.2015;1
615;01.12.2016;34;54056,00 USD;;2;150040;2;Male;C23;Master;21.05.2015;1
615;01.01.2017;34;54056,00 USD;;2;292180;1;Male;C23;Master;21.05.2015;1
615;01.02.2017;34;54056,00 USD;02.02.2017;2;50000;1;Male;C23;Master;21.05.2015;1
617;01.06.2017;21;21673,00 USD;;1;0;1;Female;C18;Colege;31.05.2017;1
617;01.07.2017;21;21673,00 USD;;1;0;2;Female;C18;Colege;31.05.2017;1
617;01.08.2017;21;21673,00 USD;;1;510540;2;Female;C18;Colege;31.05.2017;1
617;01.09.2017;21;21673,00 USD;;1;397560;2;Female;C18;Colege;31.05.2017;1
617;01.10.2017;21;21673,00 USD;;1;2529340;4;Female;C18;Colege;31.05.2017;1
617;01.11.2017;21;21673,00 USD;;1;857560;4;Female;C18;Colege;31.05.2017;1
617;01.12.2017;22;21673,00 USD;;1;1628040;4;Female;C18;Colege;31.05.2017;1
618;01.01.2016;41;54520,00 USD;;2;487790;2;Male;C6;Master;13.06.2014;1
618;01.02.2016;41;54520,00 USD;;2;147660;2;Male;C6;Master;13.06.2014;1
618;01.03.2016;41;54520,00 USD;;2;642060;2;Male;C6;Master;13.06.2014;1
618;01.04.2016;41;54520,00 USD;27.04.2016;2;0;1;Male;C6;Master;13.06.2014;1
619;01.05.2017;29;32150,00 USD;;3;0;1;Female;C14;Bachelor;08.05.2017;3
619;01.06.2017;30;32150,00 USD;;3;138360;1;Female;C14;Bachelor;08.05.2017;3
619;01.07.2017;30;32150,00 USD;;3;156600;2;Female;C14;Bachelor;08.05.2017;3
619;01.08.2017;30;32150,00 USD;;3;151230;2;Female;C14;Bachelor;08.05.2017;3
619;01.09.2017;30;32150,00 USD;;3;662750;2;Female;C14;Bachelor;08.05.2017;3
619;01.10.2017;30;32150,00 USD;;3;528570;2;Female;C14;Bachelor;08.05.2017;3
619;01.11.2017;30;32150,00 USD;;3;610840;2;Female;C14;Bachelor;08.05.2017;3
619;01.12.2017;30;32150,00 USD;;3;377880;2;Female;C14;Bachelor;08.05.2017;3
620;01.09.2017;29;79801,00 USD;;3;0;1;Female;C8;Master;08.09.2017;3
620;01.10.2017;29;79801,00 USD;;3;0;2;Female;C8;Master;08.09.2017;3
620;01.11.2017;29;79801,00 USD;;3;0;2;Female;C8;Master;08.09.2017;3
620;01.12.2017;29;79801,00 USD;;3;812040;2;Female;C8;Master;08.09.2017;3
621;01.12.2016;29;101494,00 USD;;3;0;1;Female;C4;Master;13.12.2016;3
621;01.01.2017;29;101494,00 USD;;3;142560;1;Female;C4;Master;13.12.2016;3
621;01.02.2017;29;101494,00 USD;;3;0;1;Female;C4;Master;13.12.2016;3
621;01.03.2017;29;101494,00 USD;16.03.2017;3;0;1;Female;C4;Master;13.12.2016;3
622;01.12.2017;42;53454,00 USD;;3;0;1;Male;C22;Colege;25.12.2017;3
623;01.01.2016;23;57931,00 USD;;1;0;1;Female;C29;Bachelor;12.11.2015;1
623;01.02.2016;23;57931,00 USD;;1;0;1;Female;C29;Bachelor;12.11.2015;1
623;01.03.2016;23;57931,00 USD;27.02.2016;1;0;1;Female;C29;Bachelor;12.11.2015;1
624;01.01.2016;33;104712,00 USD;;3;858470;2;Male;C15;Bachelor;18.05.2011;2
624;01.02.2016;33;104712,00 USD;;3;1068080;2;Male;C15;Bachelor;18.05.2011;2
624;01.03.2016;33;104712,00 USD;;3;2611620;2;Male;C15;Bachelor;18.05.2011;2
624;01.04.2016;33;104712,00 USD;;3;0;2;Male;C15;Bachelor;18.05.2011;2
624;01.05.2016;33;104712,00 USD;;3;443870;2;Male;C15;Bachelor;18.05.2011;2
624;01.06.2016;33;104712,00 USD;;3;202710;2;Male;C15;Bachelor;18.05.2011;2
624;01.07.2016;33;104712,00 USD;;3;842560;3;Male;C15;Bachelor;18.05.2011;2
624;01.08.2016;34;104712,00 USD;;3;525290;3;Male;C15;Bachelor;18.05.2011;2
624;01.09.2016;34;104712,00 USD;;3;1330310;3;Male;C15;Bachelor;18.05.2011;2
624;01.10.2016;34;104712,00 USD;;3;1858160;3;Male;C15;Bachelor;18.05.2011;2
624;01.11.2016;34;104712,00 USD;;3;500000;3;Male;C15;Bachelor;18.05.2011;2
624;01.12.2016;34;104712,00 USD;;3;0;3;Male;C15;Bachelor;18.05.2011;2
624;01.01.2017;34;104712,00 USD;;3;755150;3;Male;C15;Bachelor;18.05.2011;2
624;01.02.2017;34;104712,00 USD;;3;930000;3;Male;C15;Bachelor;18.05.2011;2
624;01.03.2017;34;104712,00 USD;;3;4070390;3;Male;C15;Bachelor;18.05.2011;2
624;01.04.2017;34;104712,00 USD;;3;0;1;Male;C15;Bachelor;18.05.2011;2
624;01.05.2017;34;104712,00 USD;;3;200000;1;Male;C15;Bachelor;18.05.2011;2
624;01.06.2017;34;104712,00 USD;;3;304870;1;Male;C15;Bachelor;18.05.2011;2
624;01.07.2017;34;104712,00 USD;;3;872360;2;Male;C15;Bachelor;18.05.2011;2
624;01.08.2017;35;104712,00 USD;;3;412080;2;Male;C15;Bachelor;18.05.2011;2
624;01.09.2017;35;104712,00 USD;;3;154590;2;Male;C15;Bachelor;18.05.2011;2
624;01.10.2017;35;104712,00 USD;;3;941470;2;Male;C15;Bachelor;18.05.2011;2
624;01.11.2017;35;104712,00 USD;;3;288330;2;Male;C15;Bachelor;18.05.2011;2
624;01.12.2017;35;104712,00 USD;;3;841310;2;Male;C15;Bachelor;18.05.2011;2
625;01.01.2016;31;49936,00 USD;;1;318510;2;Male;C12;Bachelor;23.11.2015;1
625;01.02.2016;31;49936,00 USD;;1;410330;2;Male;C12;Bachelor;23.11.2015;1
625;01.03.2016;31;49936,00 USD;;1;838460;2;Male;C12;Bachelor;23.11.2015;1
625;01.04.2016;31;49936,00 USD;;1;0;1;Male;C12;Bachelor;23.11.2015;1
625;01.05.2016;32;49936,00 USD;29.04.2016;1;0;1;Male;C12;Bachelor;23.11.2015;1
626;01.12.2016;35;18788,00 USD;;2;0;1;Male;C24;Colege;01.12.2016;2
626;01.01.2017;35;18788,00 USD;;2;0;1;Male;C24;Colege;01.12.2016;2
626;01.02.2017;35;18788,00 USD;;2;0;1;Male;C24;Colege;01.12.2016;2
626;01.03.2017;35;18788,00 USD;04.03.2017;2;0;1;Male;C24;Colege;01.12.2016;2
627;01.01.2016;36;35219,00 USD;;2;621030;2;Male;C17;Bachelor's;14.10.2015;2
627;01.02.2016;36;35219,00 USD;;2;556270;2;Male;C17;Bachelor's;14.10.2015;2
627;01.03.2016;36;35219,00 USD;;2;1191120;2;Male;C17;Bachelor's;14.10.2015;2
627;01.04.2016;36;35219,00 USD;;2;97090;1;Male;C17;Bachelor's;14.10.2015;2
627;01.05.2016;36;35219,00 USD;23.05.2016;2;0;1;Male;C17;Bachelor's;14.10.2015;2
629;01.01.2016;43;38624,00 USD;;2;145450;1;Female;C15;Colege;29.09.2015;2
629;01.02.2016;43;38624,00 USD;30.01.2016;2;0;1;Female;C15;Colege;29.09.2015;2
630;01.01.2016;34;51781,00 USD;;2;500000;1;Female;C28;College;09.09.2015;2
630;01.02.2016;34;51781,00 USD;;2;145890;1;Female;C28;College;09.09.2015;2
630;01.03.2016;34;51781,00 USD;;2;180320;1;Female;C28;College;09.09.2015;2
630;01.04.2016;34;51781,00 USD;;2;123340;1;Female;C28;College;09.09.2015;2
630;01.05.2016;34;51781,00 USD;;2;194470;1;Female;C28;College;09.09.2015;2
630;01.06.2016;35;51781,00 USD;;2;0;1;Female;C28;College;09.09.2015;2
630;01.07.2016;35;51781,00 USD;;2;176300;1;Female;C28;College;09.09.2015;2
630;01.08.2016;35;51781,00 USD;23.08.2016;2;0;1;Female;C28;College;09.09.2015;2
633;01.08.2017;36;48059,00 USD;;3;0;1;Female;C3;MASTER;31.07.2017;3
633;01.09.2017;36;48059,00 USD;;3;0;1;Female;C3;MASTER;31.07.2017;3
633;01.10.2017;36;48059,00 USD;;3;57300;1;Female;C3;MASTER;31.07.2017;3
633;01.11.2017;36;48059,00 USD;;3;153370;1;Female;C3;MASTER;31.07.2017;3
633;01.12.2017;36;48059,00 USD;21.12.2017;3;0;1;Female;C3;MASTER;31.07.2017;3
634;01.01.2016;29;54358,00 USD;;1;0;1;Male;C28;Master;16.01.2016;1
634;01.02.2016;29;54358,00 USD;;1;105360;1;Male;C28;Master;16.01.2016;1
634;01.03.2016;29;54358,00 USD;;1;250000;1;Male;C28;Master;16.01.2016;1
634;01.04.2016;29;54358,00 USD;;1;0;1;Male;C28;Master;16.01.2016;1
634;01.05.2016;29;54358,00 USD;18.05.2016;1;0;1;Male;C28;Master;16.01.2016;1
635;01.07.2017;31;130429,00 USD;;3;0;1;Male;C28;Bachelor;03.07.2017;3
635;01.08.2017;31;130429,00 USD;;3;150000;1;Male;C28;Bachelor;03.07.2017;3
635;01.09.2017;31;130429,00 USD;;3;0;1;Male;C28;Bachelor;03.07.2017;3
635;01.10.2017;31;130429,00 USD;24.10.2017;3;150000;1;Male;C28;Bachelor;03.07.2017;3
636;01.01.2016;44;95388,00 USD;;4;0;1;Male;C20;College;01.10.2014;4
636;01.02.2016;44;95388,00 USD;;4;0;1;Male;C20;College;01.10.2014;4
636;01.03.2016;44;95388,00 USD;;4;0;1;Male;C20;College;01.10.2014;4
636;01.06.2016;44;95388,00 USD;25.06.2016;4;0;1;Male;C20;College;01.10.2014;4
638;01.01.2016;36;137911,00 USD;;4;1626810;4;Male;C16;Master;13.07.2010;2
638;01.02.2016;36;137911,00 USD;;4;585400;4;Male;C16;Master;13.07.2010;2
638;01.03.2016;36;137911,00 USD;;4;11454170;4;Male;C16;Master;13.07.2010;2
638;01.04.2016;36;137911,00 USD;;4;-200000;2;Male;C16;Master;13.07.2010;2
638;01.05.2016;36;137911,00 USD;;4;1259830;2;Male;C16;Master;13.07.2010;2
638;01.06.2016;36;137911,00 USD;;4;-47260;2;Male;C16;Master;13.07.2010;2
638;01.07.2016;36;137911,00 USD;;4;1018950;3;Male;C16;Master;13.07.2010;2
638;01.08.2016;36;137911,00 USD;;4;919960;3;Male;C16;Master;13.07.2010;2
638;01.09.2016;36;137911,00 USD;;4;1897490;3;Male;C16;Master;13.07.2010;2
638;01.10.2016;36;137911,00 USD;;4;3223260;4;Male;C16;Master;13.07.2010;2
638;01.11.2016;37;137911,00 USD;;4;855080;4;Male;C16;Master;13.07.2010;2
638;01.12.2016;37;137911,00 USD;;4;2417030;4;Male;C16;Master;13.07.2010;2
638;01.01.2017;37;137911,00 USD;;4;1762560;4;Male;C16;Master;13.07.2010;2
638;01.02.2017;37;137911,00 USD;;4;7087340;4;Male;C16;Master;13.07.2010;2
638;01.03.2017;37;137911,00 USD;;4;8005440;4;Male;C16;Master;13.07.2010;2
638;01.04.2017;37;137911,00 USD;;4;1344000;3;Male;C16;Master;13.07.2010;2
638;01.05.2017;37;137911,00 USD;;4;1343740;3;Male;C16;Master;13.07.2010;2
638;01.06.2017;37;137911,00 USD;;4;1270280;3;Male;C16;Master;13.07.2010;2
638;01.07.2017;37;137911,00 USD;;4;3430060;3;Male;C16;Master;13.07.2010;2
638;01.08.2017;37;137911,00 USD;;4;731990;3;Male;C16;Master;13.07.2010;2
638;01.09.2017;37;137911,00 USD;;4;1403170;3;Male;C16;Master;13.07.2010;2
638;01.10.2017;37;149403,00 USD;;5;483090;2;Male;C16;Master;13.07.2010;2
638;01.11.2017;38;149403,00 USD;;5;-20510;2;Male;C16;Master;13.07.2010;2
638;01.12.2017;38;149403,00 USD;;5;2940430;2;Male;C16;Master;13.07.2010;2
639;01.02.2017;26;66599,00 USD;;2;0;1;Male;C12;Master;01.02.2017;2
639;01.03.2017;26;66599,00 USD;;2;527340;1;Male;C12;Master;01.02.2017;2
639;01.04.2017;26;66599,00 USD;;2;451430;3;Male;C12;Master;01.02.2017;2
639;01.05.2017;26;66599,00 USD;;2;968480;3;Male;C12;Master;01.02.2017;2
639;01.06.2017;26;66599,00 USD;;2;150540;3;Male;C12;Master;01.02.2017;2
639;01.07.2017;27;66599,00 USD;;2;0;2;Male;C12;Master;01.02.2017;2
639;01.08.2017;27;66599,00 USD;;2;412040;2;Male;C12;Master;01.02.2017;2
639;01.09.2017;27;66599,00 USD;;2;380000;2;Male;C12;Master;01.02.2017;2
639;01.10.2017;27;66599,00 USD;;2;241680;2;Male;C12;Master;01.02.2017;2
639;01.11.2017;27;66599,00 USD;;2;965200;2;Male;C12;Master;01.02.2017;2
639;01.12.2017;27;66599,00 USD;;2;239880;2;Male;C12;Master;01.02.2017;2
640;01.12.2016;26;105931,00 USD;;3;0;1;Female;C8;Bachelor;07.12.2016;3
640;01.01.2017;26;105931,00 USD;;3;485010;1;Female;C8;Bachelor;07.12.2016;3
640;01.02.2017;26;105931,00 USD;;3;0;1;Female;C8;Bachelor;07.12.2016;3
640;01.03.2017;27;105931,00 USD;;3;1025880;1;Female;C8;Bachelor;07.12.2016;3
640;01.04.2017;27;105931,00 USD;;3;0;1;Female;C8;Bachelor;07.12.2016;3
640;01.05.2017;27;105931,00 USD;;3;0;1;Female;C8;Bachelor;07.12.2016;3
640;01.06.2017;27;105931,00 USD;;3;0;1;Female;C8;Bachelor;07.12.2016;3
640;01.07.2017;27;105931,00 USD;25.07.2017;3;0;1;Female;C8;Bachelor;07.12.2016;3
642;01.08.2017;35;86516,00 USD;;3;0;1;Male;C11;College;31.07.2017;3
642;01.09.2017;35;86516,00 USD;;3;0;1;Male;C11;College;31.07.2017;3
642;01.10.2017;35;86516,00 USD;;3;0;1;Male;C11;College;31.07.2017;3
642;01.11.2017;35;86516,00 USD;;3;0;1;Male;C11;College;31.07.2017;3
642;01.12.2017;35;86516,00 USD;;3;240920;1;Male;C11;College;31.07.2017;3
643;01.07.2017;34;63632,00 USD;;2;0;2;Male;C26;Bachelor;10.07.2017;2
643;01.08.2017;34;63632,00 USD;;2;507880;2;Male;C26;Bachelor;10.07.2017;2
643;01.09.2017;34;63632,00 USD;;2;202790;2;Male;C26;Bachelor;10.07.2017;2
643;01.10.2017;35;63632,00 USD;;2;0;1;Male;C26;Bachelor;10.07.2017;2
643;01.11.2017;35;63632,00 USD;;2;154250;1;Male;C26;Bachelor;10.07.2017;2
643;01.12.2017;35;63632,00 USD;;2;150470;1;Male;C26;Bachelor;10.07.2017;2
644;01.04.2017;29;34741,00 USD;;1;0;1;Male;C6;Master;25.04.2017;1
644;01.05.2017;29;34741,00 USD;;1;0;1;Male;C6;Master;25.04.2017;1
644;01.06.2017;29;34741,00 USD;;1;150390;1;Male;C6;Master;25.04.2017;1
644;01.07.2017;29;34741,00 USD;;1;708860;3;Male;C6;Master;25.04.2017;1
644;01.08.2017;29;34741,00 USD;;1;211880;3;Male;C6;Master;25.04.2017;1
644;01.09.2017;29;34741,00 USD;;1;610440;3;Male;C6;Master;25.04.2017;1
644;01.10.2017;29;34741,00 USD;;1;316080;3;Male;C6;Master;25.04.2017;1
644;01.11.2017;29;34741,00 USD;;1;697440;3;Male;C6;Master;25.04.2017;1
644;01.12.2017;29;34741,00 USD;;1;1000010;3;Male;C6;Master;25.04.2017;1
645;01.04.2016;28;110445,00 USD;;4;0;2;Female;C8;Master;30.03.2016;2
645;01.05.2016;28;110445,00 USD;;4;0;2;Female;C8;Master;30.03.2016;2
645;01.06.2016;28;110445,00 USD;;4;960000;2;Female;C8;Master;30.03.2016;2
645;01.07.2016;28;110445,00 USD;;4;0;1;Female;C8;Master;30.03.2016;2
645;01.08.2016;28;110445,00 USD;01.08.2016;4;0;1;Female;C8;Master;30.03.2016;2
646;01.10.2017;33;71776,00 USD;;3;0;1;Male;C11;Bachelor;12.10.2017;3
646;01.11.2017;34;71776,00 USD;;3;0;1;Male;C11;Bachelor;12.10.2017;3
646;01.12.2017;34;71776,00 USD;;3;301150;1;Male;C11;Bachelor;12.10.2017;3
647;01.08.2016;33;57888,00 USD;;1;0;1;Female;C10;Master;01.08.2016;1
647;01.09.2016;34;57888,00 USD;15.09.2016;1;0;1;Female;C10;Master;01.08.2016;1
648;01.07.2017;27;18928,00 USD;;1;0;1;Female;C3;Colege;24.07.2017;1
648;01.08.2017;27;18928,00 USD;;1;0;1;Female;C3;Colege;24.07.2017;1
648;01.09.2017;27;18928,00 USD;;1;0;1;Female;C3;Colege;24.07.2017;1
648;01.10.2017;27;18928,00 USD;;1;942840;2;Female;C3;Colege;24.07.2017;1
648;01.11.2017;28;18928,00 USD;;1;0;2;Female;C3;Colege;24.07.2017;1
648;01.12.2017;28;18928,00 USD;;1;0;2;Female;C3;Colege;24.07.2017;1
